AÑO,TRIMESTRE,PROVEEDOR,COD DEPARTAMENTO,DEPARTAMENTO,COD MUNICIPIO,MUNICIPIO,CABECERA MUNICIPAL,COD CENTRO POBLADO,CENTRO POBLADO,COBERTURA 2G,COBERTURA 3G,"COBERTURA HSPA+, HSPA+DC",COBERTUTA 4G,COBERTURA LTE,COBERTURA 5G
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23300,COTORRA,N,23300007,VILLA NUEVA,S,S,N,N,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,19,CAUCA,19300,GUACHENÉ,S,19300000,GUACHENÉ,N,S,S,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,68,SANTANDER,68895,ZAPATOCA,N,68895001,LA FUENTE,N,N,N,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13430,MAGANGUÉ,N,13430002,BARRANCA DE YUCA,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,70,SUCRE,70823,SAN JOSÉ DE TOLUVIEJO,S,70823000,TOLÚ VIEJO,N,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5858,VEGACHÍ,S,5858000,VEGACHÍ,S,S,S,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,N,95001023,LA CARPA,N,N,N,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,91,AMAZONAS,91001,LETICIA,N,91001005,ARARA,S,N,N,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13873,VILLANUEVA,S,13873000,VILLANUEVA,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52540,POLICARPA,S,52540000,POLICARPA,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,20,CESAR,20001,VALLEDUPAR,N,20001036,EL JABO,N,N,N,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13490,NOROSÍ,S,13490000,NOROSÍ,N,N,N,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17444,MARQUETALIA,N,17444001,SANTA ELENA,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15762,SORA,S,15762000,SORA,N,S,S,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,50,META,50313,GRANADA,N,50313002,DOS QUEBRADAS,S,S,S,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20517,PAILITAS,S,20517000,PAILITAS,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52378,LA CRUZ,S,52378000,LA CRUZ,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70429,MAJAGUAL,S,70429000,MAJAGUAL,S,S,S,S,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,73,TOLIMA,73124,CAJAMARCA,S,73124000,CAJAMARCA,N,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,85001,YOPAL,N,85001001,EL MORRO,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5129,CALDAS,N,5129002,LA RAYA,N,N,N,S,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,47,MAGDALENA,47318,GUAMAL,S,47318000,GUAMAL,N,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23162,CERETÉ,N,23162006,RETIRO DE LOS INDIOS,S,S,S,N,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68468,MOLAGAVITA,S,68468000,MOLAGAVITA,N,S,S,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,20,CESAR,20295,GAMARRA,S,20295000,GAMARRA,N,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70265,GUARANDA,N,70265012,NUEVA ESPERANZA,N,N,N,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,N,44650025,GUAMACHAL,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,41,HUILA,41797,TESALIA,S,41797000,TESALIA,S,S,S,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54128,CACHIRÁ,N,54128011,LOS MANGOS,S,S,S,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,19,CAUCA,19300,GUACHENÉ,S,19300000,GUACHENÉ,S,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66594,QUINCHÍA,N,66594012,MORETA,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5154,CAUCASIA,N,5154023,CACERÍ,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68575,PUERTO WILCHES,N,68575026,CAMPO ALEGRE,N,S,S,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5234,DABEIBA,N,0,SIN CENTRO POBLADO,N,N,N,S,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25279,FOMEQUE,S,25279000,FÓMEQUE,N,S,S,S,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,70,SUCRE,70230,CHALÁN,N,0,SIN CENTRO POBLADO,N,N,N,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,86,PUTUMAYO,86571,PUERTO GUZMÁN,S,86571000,PUERTO GUZMÁN,S,S,S,S,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,76890,YOTOCO,S,76890000,YOTOCO,N,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76001,CALI,N,76001027,EL PORTENTO,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25612,RICAURTE,N,25612004,LAS VARAS,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50001,VILLAVICENCIO,N,50001002,RINCON DE POMPEYA,S,S,N,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66001,PEREIRA,N,66001080,LIBARE,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15762,SORA,S,15762000,SORA,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68615,RIONEGRO,N,68615027,LOS CHORROS (SAN JOSÉ),S,S,N,N,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,N,13657005,SAN CAYETANO,S,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23580,PUERTO LIBERTADOR,N,23580006,BUENOS AIRES ABAJO,S,S,S,N,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,68,SANTANDER,68051,ARATOCA,N,68051001,CHIFLAS,N,N,N,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5893,YONDÓ,N,5893003,SAN MIGUEL DEL TIGRE,S,S,S,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,20,CESAR,20750,SAN DIEGO,N,20750007,LAS PITILLAS,N,N,N,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,18,CAQUETA,18479,MORELIA,S,18479000,MORELIA,S,S,S,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54239,DURANIA,N,54239003,LA CUCHILLA,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,8,ATLÁNTICO,8421,LURUACO,N,8421004,SAN JUAN DE TOCAGUA,S,N,N,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,44090,DIBULLA,S,44090000,DIBULLA,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,13,BOLÍVAR,13001,CARTAGENA,N,13001002,ARROYO GRANDE,N,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,54,NORTE DE SANTANDER,54673,SAN CAYETANO,N,54673008,SAN ISIDRO,N,S,S,S,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,23,CÓRDOBA,23001,MONTERÍA,N,23001029,NUEVA ESPERANZA,N,N,N,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25513,PACHO,S,25513000,PACHO,S,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,N,23682005,LA DORADA,N,N,N,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,44098,DISTRACCIÓN,N,44098008,LOS HORNITOS,S,N,N,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,44,LA GUAJIRA,44001,RIOHACHA,N,44001001,ARROYO ARENA,N,N,N,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,99,VICHADA,99773,CUMARIBO,S,99773000,CUMARIBO,N,N,N,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,44279,FONSECA,N,44279011,EL CONFUSO,S,N,N,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,85139,MANÍ,S,85139000,MANÍ,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15839,TUTAZÁ,S,15839000,TUTAZÁ,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23464,MOMIL,N,23464005,PUEBLECITO (SAN MIGUEL),S,S,S,N,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,25,CUNDINAMARCA,25899,ZIPAQUIRÁ,S,25899000,ZIPAQUIRÁ,N,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68755,SOCORRO,S,68755000,SOCORRO,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25489,NIMAIMA,S,25489000,NIMAIMA,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,27,CHOCÓ,27495,NUQUÍ,S,27495000,NUQUÍ,N,S,S,N,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,81,ARAUCA,81794,TAME,S,81794000,TAME,S,S,S,S,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,13,BOLÍVAR,13647,SAN ESTANISLAO,S,13647000,SAN ESTANISLAO DE KOSTKA,N,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66440,MARSELLA,N,66440003,LA ARGENTINA,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5861,VENECIA,N,5861002,BOLOMBOLO,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,70,SUCRE,70429,MAJAGUAL,S,70429000,MAJAGUAL,N,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23670,SAN ANDRÉS DE SOTAVENTO,N,23670014,LAS CASITAS,S,S,S,N,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15676,SAN MIGUEL DE SEMA,S,15676000,SAN MIGUEL DE SEMA,N,S,S,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,50,META,50568,PUERTO GAITÁN,N,50568004,SAN MIGUEL,S,S,S,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,85,CASANARE,85230,OROCUÉ,N,85230003,EL ALGARROBO,N,N,N,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15293,GACHANTIVÁ,S,15293000,GACHANTIVÁ,S,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41001,NEIVA,N,41001017,SAN ANTONIO DE ANACONIA,S,N,N,N,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,52,NARIÑO,52405,LEIVA,S,52405000,LEIVA,N,S,S,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5861,VENECIA,N,5861006,PALENQUE,N,S,S,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23001,MONTERÍA,N,23001053,YA LA LLEVA,S,S,S,N,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23162,CERETÉ,N,23162013,EL CEDRO,N,N,N,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,41,HUILA,41872,VILLAVIEJA,N,41872002,SAN ALFONSO,N,N,N,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13062,ARROYOHONDO,N,13062001,MACHADO,S,S,N,N,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15092,BETÉITIVA,S,15092000,BETÉITIVA,N,S,S,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20032,ASTREA,N,20032008,LA Y,S,S,S,N,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,13,BOLÍVAR,13744,SIMITÍ,S,13744000,SIMITÍ,N,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23162,CERETÉ,N,23162002,MATEO GÓMEZ,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68217,COROMORO,N,68217001,CINCELADA,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,44090,DIBULLA,N,44090002,LAS FLORES,S,N,N,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,54,NORTE DE SANTANDER,54245,EL CARMEN,S,54245000,EL CARMEN,S,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15580,QUÍPAMA,N,15580005,EL MANGO (LA YE),S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47980,ZONA BANANERA,N,47980027,PILOTO,S,S,S,N,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,20,CESAR,20045,BECERRIL,N,20045001,ESTADOS UNIDOS,N,N,N,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76616,RIOFRÍO,N,76616010,EL JAGUAL,N,S,N,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,5,ANTIOQUIA,5837,TURBO,S,5837000,TURBO,N,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23675,SAN BERNARDO DEL VIENTO,N,23675005,PLAYAS DEL VIENTO,S,N,N,N,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5895,ZARAGOZA,N,5895004,PATO,N,N,N,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13212,CÓRDOBA,N,13212006,SINCELEJITO,N,N,N,S,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,52,NARIÑO,52720,SAPUYES,S,52720000,SAPUYES,N,S,S,N,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,73,TOLIMA,73854,VALLE DE SAN JUAN,S,73854000,VALLE DE SAN JUAN,N,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66687,SANTUARIO,S,66687000,SANTUARIO,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,17,CALDAS,17050,ARANZAZU,S,17050000,ARANZAZU,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23678,SAN CARLOS,N,23678001,EL CAMPANO,S,N,N,N,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,15,BOYACÁ,15572,PUERTO BOYACÁ,N,15572028,PALAGUA SEGUNDO SECTOR,N,N,N,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25781,SUTATAUSA,N,25781004,LA QUINTA,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44560,MANAURE,N,44560010,LA PAZ,S,N,N,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25817,TOCANCIPÁ,N,25817013,LAS QUINTAS,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5045,APARTADÓ,N,5045009,EL REPOSO,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5543,PEQUE,S,5543000,PEQUE,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25817,TOCANCIPÁ,N,25817002,DULCINEA,S,S,N,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,50,META,50711,VISTAHERMOSA,N,50711014,PALESTINA,S,S,S,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25386,LA MESA,N,25386001,LA ESPERANZA,S,S,S,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25299,GAMA,S,25299000,GAMA,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,47161,CERRO SAN ANTONIO,N,47161006,PUERTO NIÑO (CHARANGA),S,S,N,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76364,JAMUNDÍ,S,76364000,JAMUNDÍ,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,5,ANTIOQUIA,5209,CONCORDIA,S,5209000,CONCORDIA,N,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,18,CAQUETA,18150,CARTAGENA DEL CHAIRÁ,S,18150000,CARTAGENA DEL CHAIRÁ,N,S,S,S,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,76243,EL ÁGUILA,S,76243000,EL ÁGUILA,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25483,NARIÑO,S,25483000,NARIÑO,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73854,VALLE DE SAN JUAN,S,73854000,VALLE DE SAN JUAN,S,S,N,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15600,RÁQUIRA,S,15600000,RÁQUIRA,N,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,13,BOLÍVAR,13442,MARÍA LA BAJA,N,13442019,NUEVA ESPERANZA,N,N,N,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,17,CALDAS,17513,PÁCORA,N,17513016,LOS CÁMBULOS,N,N,N,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70,SUCRE,70823,SAN JOSÉ DE TOLUVIEJO,N,70823011,CAÑITO,S,S,S,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70400,LA UNIÓN,N,70400008,LA GLORIA,S,S,S,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25653,SAN CAYETANO,N,25653001,CAMANCHA,S,S,S,S,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,68,SANTANDER,68679,SAN GIL,S,68679000,SAN GIL,N,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13042,ARENAL,N,13042003,SAN RAFAEL,S,N,N,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76001,CALI,N,76001004,EL HORMIGUERO,S,S,S,N,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50245,EL CALVARIO,S,50245000,EL CALVARIO,N,N,N,S,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,18,CAQUETA,18785,SOLITA,N,0,SIN CENTRO POBLADO,N,N,N,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15092,BETÉITIVA,S,15092000,BETÉITIVA,N,S,S,N,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15403,LA UVITA,S,15403000,LA UVITA,N,N,N,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17013,AGUADAS,N,17013014,ALTO DE LA MONTAÑA,N,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5154,CAUCASIA,N,5154020,PUERTO TRIANA,S,S,S,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17174,CHINCHINÁ,N,17174002,LA FLORESTA,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,N,88564005,ROCKY POINT,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23417,LORICA,N,23417027,SAN NICOLÁS DE BARÍ,S,S,S,N,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,23,CÓRDOBA,23464,MOMIL,S,23464000,MOMIL,N,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,N,0,SIN CENTRO POBLADO,N,N,N,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50318,GUAMAL,S,50318000,GUAMAL,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73024,ALPUJARRA,S,73024000,ALPUJARRA,S,S,N,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66001,PEREIRA,N,66001063,SAN CARLOS,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25386,LA MESA,N,25386003,SAN JOAQUÍN,S,S,N,N,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5361,ITUANGO,S,5361000,ITUANGO,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25513,PACHO,S,25513000,PACHO,S,S,S,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25377,LA CALERA,N,25377012,LA AURORA ALTA,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,13,BOLÍVAR,13744,SIMITÍ,N,13744014,ANIMAS BAJAS,N,N,N,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52317,GUACHUCAL,S,52317000,GUACHUCAL,S,S,S,N,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5679,SANTA BÁRBARA,N,5679004,VERSALLES,S,N,N,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68296,GALÁN,S,68296000,GALÁN,N,N,N,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,97,VAUPÉS,97001,MITÚ,S,97001000,MITÚ,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,25,CUNDINAMARCA,25779,SUSA,S,25779000,SUSA,N,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25740,SIBATÉ,N,25740007,PERICO SECTOR LA HONDA,S,S,N,S,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,8,ATLÁNTICO,8638,SABANALARGA,N,8638004,ISABEL LÓPEZ,N,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,70,SUCRE,70429,MAJAGUAL,N,70429014,SINCELEJITO,N,N,N,S,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27495,NUQUÍ,N,27495004,PANGUÍ,N,N,N,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,47,MAGDALENA,47692,SAN SEBASTIÁN DE BUENAVISTA,S,47692000,SAN SEBASTIÁN DE BUENAVISTA,N,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,5,ANTIOQUIA,5893,YONDÓ,S,5893000,CASABE,N,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,94,GUAINÍA,94001,INÍRIDA,N,94001003,EL COCO,S,S,S,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,20,CESAR,20770,SAN MARTÍN,N,20770001,AGUAS BLANCAS,N,N,N,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,18,CAQUETA,18001,FLORENCIA,N,0,SIN CENTRO POBLADO,N,N,N,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23300,COTORRA,N,23300011,CAIMÁN,S,N,N,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23168,CHIMÁ,N,23168003,CAROLINA,S,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25168,CHAGUANÍ,S,25168000,CHAGUANÍ,S,S,S,S,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,5,ANTIOQUIA,5756,SONSON,S,5756000,SONSÓN,N,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68770,SUAITA,N,68770001,OLIVAL,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5665,SAN PEDRO DE URABA,S,5665000,SAN PEDRO DE URABÁ,S,S,S,S,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,S,68689000,SAN VICENTE DE CHUCURÍ,N,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,25175,CHÍA,N,25175026,ENCENILLOS DE SINDAMANOY,N,S,N,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23300,COTORRA,N,23300021,SAN JOSÉ,S,S,S,N,N,N
